x,y,Street Address,Postcode,Charge Type
285851,682335,MAIN STREET,FK5 3AR,Surcharging
287063,682361,Ladeside Crescent,FK5 3DQ,Free
286849,682887,MAIN STREET,FK5 3JR,Surcharging
286096,682471,SOUTH BROOMAGE AVENUE,FK5 3LD,Free
285817,682349,Main Street,FK5 4AA,Free
287357,683263,King Street,FK5 4HX,Free
287478,683226,JOHNSTON AVENUE,FK5 4JZ,Free
285522,683259,GLENBERVIE CRESCENT,FK5 4NS,Free
284921,682898,Larbert,FK5 4WR,Free
286652,684038,Kinnaird Village Centre,FK5 4XT,Free
281109,682306,Paris Avenue,FK6 5AD,Surcharging
281187,682141,Glasgow Road Denny,FK6 5DN,Free
280732,680594,HEAD OF MUIR,FK6 5LG,Free
281184,682856,Stirling Street,FK6 6DJ,Free
280771,683364,STIRLING STREET,FK6 6JR,Surcharging
280671,682687,Duke Street,FK6 6NS,Surcharging
280690,682793,WEST BORELAND ROAD,FK6 6NY,Surcharging
279639,691373,BANNOCKBURN ROAD,FK7 0BP,Free
280537,690650,FIRS ENTRY,FK7 0HW,Surcharging
280352,690696,Morrison Drive,FK7 0HZ,Free
280148,690297,Johnston Street,FK7 0NA,Surcharging
279389,691162,BARNSDALE ROAD,FK7 0PT,Surcharging
284041,689466,SCOTSTOUN ROAD,FK7 7AL,Free
283764,689254,Main Street,FK7 7BL,Free
283764,689254,B Main Street,FK7 7BL,Free
284067,689113,MOUNT OLIPHANT,FK7 7DE,Surcharging
279885,692922,Burghmuir Road,FK7 7GX,Free
283191,691915,Stirling Road,FK7 7JL,Surcharging
283676,691609,"STIRLING ROAD, FALLIN",FK7 7JW,Free
283242,691751,King Street,FK7 7JX,Free
280033,693061,Craigs Roundabout,FK7 7NU,Surcharging
280136,692066,Springfield Road,FK7 7QW,Surcharging
280913,692752,KERSE ROAD,FK7 7SY,Free
280541,691759,The Avenue,FK7 7UE,Surcharging
281101,692886,Springkerse Industrial Estate,FK7 7UU,Free
281101,692886,SPRINGKERSE INDUSTRIAL ESTATE,FK7 7UU,Free
280266,692985,b Springbank Road,FK7 7WR,Free
281050,691380,Pike Road,FK7 7XJ,Free
283273,687503,Main Street,FK7 8BS,Free
283273,687503,MAIN STREET,FK7 8BS,Surcharging
283273,687503,Main Street,FK7 8BS,Free
283273,687503,Main Street Plean,FK7 8BS,Free
280017,689886,GLASGOW ROAD,FK7 8ER,Free
280428,689268,Pirnhall Roundabout,FK7 8EX,Surcharging
280428,689268,M/M Motorway,FK7 8EX,Surcharging
280115,689869,GLASGOW ROAD,FK7 8HQ,Surcharging
281134,690232,QUAKERFIELD,FK7 8JA,Free
281342,690071,Newmarket,FK7 8JB,Surcharging
280947,690353,Main Street,FK7 8LY,Free
279359,691735,Weaver Row,FK7 9AS,Free
279066,691080,ELMBANK ROAD,FK7 9DD,Surcharging
279040,691468,Cultenhove Road,FK7 9EB,Surcharging
277686,692565,The Brae,FK7 9LE,Free
277888,695158,Cruive Dykes,FK8 1AF,Free
279525,693527,Baker Street,FK8 1BJ,Free
280155,693988,WALLACE STREET,FK8 1ND,Free
279849,693361,Station Road,FK8 1PF,Free
279298,694640,"Drip Road, STIRLING",FK8 1RA,Free
278955,694757,DRIP ROAD,FK8 1RE,Free
278727,694796,Drip Road,FK8 1RN,Free
278514,694859,Drip Road,FK8 1RW,Surcharging
278718,694536,Huntly Crescent,FK8 1SU,Free
279834,693937,FORTH STREET,FK8 1UE,Surcharging
279684,693534,MURRAY PLACE,FK8 2BX,Free
279684,693534,MURRAY PLACE,FK8 2BX,Free
279684,693534,MURRAY PLACE,FK8 2BX,Free
279684,693534,MURRAY PLACE,FK8 2BX,Free
279684,693534,MURRAY PLACE,FK8 2BX,Free
279684,693534,Murray Place,FK8 2BX,Free
279684,693534,Murray Place,FK8 2BX,Surcharging
279684,693534,STIRLING KINGS MALL,FK8 2BX,Free
279684,693534,Murray Place,FK8 2BX,Free
279717,693407,MURRAY PLACE,FK8 2DD,Free
279717,693407,Murray Place,FK8 2DD,Free
279717,693407,Murray Place,FK8 2DD,Free
279856,693266,GOOSECROFT ROAD,FK8 2EA,Free
279856,693266,GOOSECROFT ROAD,FK8 2EA,Free
279856,693266,GOOSECROFT ROAD,FK8 2EA,Free
279856,693266,GOOSECROFT ROAD,FK8 2EA,Free
279856,693266,GOOSECROFT ROAD,FK8 2EA,Free
279856,693266,GOOSECROFT ROAD,FK8 2EA,Free
279745,693387,ATM,FK8 2ED,Surcharging
279745,693387,ATM,FK8 2ED,Free
279689,693315,PORT STREET,FK8 2EJ,Free
279689,693315,PORT STREET,FK8 2EJ,Free
279689,693315,PORT STREET,FK8 2EJ,Free
279689,693315,PORT STREET,FK8 2EJ,Free
279730,693245,Port Street,FK8 2EN,Free
279685,693230,PORT STREET,FK8 2EW,Free
279685,693230,PORT STREET,FK8 2EW,Free
279685,693230,PORT STREET,FK8 2EW,Free
279685,693230,PORT STREET,FK8 2EW,Free
279661,693245,Port Street,FK8 2LF,Free
279661,693245,Port Street,FK8 2LF,Free
257571,693810,ALPINE HOUSE,FK8 3LX,Free
252167,701009,MAIN STREET,FK8 3UG,Free
252290,700960,Main Street,FK8 3UQ,Free
279215,697403,Fountain Road,FK9 4ET,Free
279219,697414,FOUNTAIN ROAD,FK9 4EX,Free
279028,697578,HENDERSON STREET,FK9 4HN,Free
280806,696412,ANDREW MILLER BUILDING,FK9 4LA,Free
280806,696412,ANDREW MILLER BUILDING,FK9 4LA,Free
273663,698567,Blair Drummond,FK9 4UR,Surcharging
279559,695400,JOHNSTON AVENUE,FK9 5DJ,Free
280301,695316,Causewayhead Road,FK9 5EY,Free
259677,664952,High Street,G1 1LX,Surcharging
259763,665088,High Street,G1 1PH,Surcharging
259876,665220,High Street,G1 1QF,Free
259313,665108,Glassford Street,G1 1UG,Free
259327,665043,GLASSFORD STREET,G1 1UL,Free
259327,665043,GLASSFORD STREET,G1 1UL,Free
259327,665043,GLASSFORD STREET,G1 1UL,Free
259327,665043,GLASSFORD STREET,G1 1UL,Free
259093,665365,os St Vincents Place,G1 2DT,Surcharging
259200,665700,BUCHANAN GALLERIES,G1 2FF,Free
259200,665700,Buchanan Galleries,G1 2GF,Free
259063,665419,St Vincent Place,G1 2HL,Free
259063,665419,ST VINCENT PLACE,G1 2HL,Free
259063,665419,ST VINCENT PLACE,G1 2HL,Free
259004,665385,BUCHANAN STREET,G1 2JA,Free
259043,665338,ROYAL BANK PLACE,G1 3AA,Free
259043,665338,ROYAL BANK PLACE,G1 3AA,Free
259165,665232,Unit,G1 3DN,Free
259146,665173,Sans Glasgow Queens St,G1 3DS,Free
258994,665295,os Buchanan Street,G1 3HF,Surcharging
258992,665098,Buchanan Street,G1 3LB,Free
258992,665098,Buchanan Street,G1 3LB,Free
258992,665098,Buchanan Street,G1 3LB,Free
258992,665098,Buchanan Street,G1 3LB,Free
258992,665098,"Buchanan Street, Glasgow",G1 3LB,Free
258898,665316,Gordon Street,G1 3PF,Free
258976,665309,GORDON STREET,G1 3PL,Free
258976,665309,GORDON STREET,G1 3PL,Free
258976,665309,GORDON STREET,G1 3PL,Free
258976,665309,GORDON STREET,G1 3PL,Free
258976,665309,GORDON STREET,G1 3PL,Free
258976,665309,GORDON STREET,G1 3PL,Free
258882,665360,GORDON STREET,G1 3PU,Free
258855,665298,Union Street,G1 3QQ,Free
258860,665156,Union Street,G1 3QX,Surcharging
258821,665189,pco Union Street,G1 3RB,Surcharging
258792,665379,Gordon Street,G1 3RS,Free
258792,665379,SAIN GLASGOW GORDON STREET LOCAL,G1 3RS,Free
258792,665379,Gordon Street,G1 3RS,Free
258773,665298,GORDON STREET,G1 3SL,Free
258773,665298,GORDON STREET,G1 3SL,Free
258773,665298,GORDON STREET,G1 3SL,Free
258773,665298,GORDON STREET,G1 3SL,Free
258773,665298,GORDON STREET,G1 3SL,Free
259064,664926,ST ENOCH SQUARE,G1 4BW,Free
259064,664926,ST ENOCH SQUARE,G1 4BW,Free
258909,665027,ENOCH SQUARE,G1 4DB,Free
258638,665086,Oswald Street,G1 4PA,Surcharging
258596,664888,BROOMIELAW,G1 4RJ,Free
258596,664888,BROOMIELAW,G1 4RJ,Free
258596,664888,BROOMIELAW,G1 4RJ,Free
259694,664882,UNIT MERCHANT BUILDING,G1 5AA,Free
259370,664952,TRONGATE,G1 5HF,Free
259370,664952,Trongate,G1 5HF,Free
259580,664745,Saltmarket,G1 5LE,Surcharging
256253,666559,Byres Road,G11 5JY,Free
256041,666766,Hyndland Street,G11 5PS,Surcharging
256269,666634,Byres Road,G11 5RG,Free
256092,666565,Dumbarton Road,G11 6AA,Free
256092,666565,Dumbarton Road,G11 6AA,Free
255727,666505,MERKLAND COURT,G11 6BZ,Free
255727,666505,MERKLAND COURT,G11 6BZ,Free
255614,666530,MERKLAND STREET,G11 6DB,Free
255454,666320,Castlebank Street,G11 6DN,Surcharging
256037,666539,DUMBARTON ROAD,G11 6QQ,Free
254872,666640,Dumbarton Road,G11 6RB,Surcharging
255189,666612,dumbarton road,G11 6RH,Free
255541,666608,DUMBARTON ROAD,G11 6SB,Surcharging
255462,666617,DUMBARTON ROAD,G11 6SE,Free
255275,666611,Dumbarton Road,G11 6SW,Free
255864,666602,DUNBARTON ROAD,G11 6TD,Free
255864,666602,DUMBARTON ROAD,G11 6TD,Surcharging
255970,666599,DUMBARTON ROAD,G11 6TU,Free
256187,666567,Dumbarton Road,G11 6XE,Surcharging
254706,667218,CROW ROAD,G11 7BN,Free
254706,667218,Norby Road,G11 7BN,Free
255078,666905,THORNWOOD AVENUE,G11 7PQ,Surcharging
255428,666756,"Crow Road, Partick, GLASGOW",G11 7RY,Free
255313,668792,DORCHESTER AVENUE,G12 0DZ,Free
255934,668516,Kelvindale Road,G12 0JP,Free
255794,668573,CLEVEDEN ROAD,G12 0JU,Free
255246,667926,Great Western Road,G12 0XP,Free
255246,667926,Great Western Way,G12 0XP,Free
255434,667982,Great Western Road,G12 0YN,Free
256691,667174,BYRES ROAD,G12 8AN,Free
256691,667174,BYRES ROAD,G12 8AN,Free
256691,667174,BYRES ROAD,G12 8AN,Free
256748,667290,Byres Road,G12 8AU,Free
256678,667148,BYRES ROAD,G12 8AW,Free
256678,667148,Byres Road,G12 8AW,Free
256678,667148,Byres Road,G12 8AW,Free
257376,667049,Great Western Rd,G12 8EW,Free
257393,666990,o/s Great Western Road,G12 8HH,Surcharging
257128,666729,University Avenue,G12 8LX,Surcharging
257180,666816,BANK STREET,G12 8LZ,Surcharging
257289,666703,Gibson Street,G12 8NU,Free
257306,666729,Gibson Street,G12 8NX,Free
256732,666884,UNIVERSITY GARDENS,G12 8QN,Free
256708,667258,BYRES ROAD,G12 8QP,Free
256708,667258,BYRES ROAD,G12 8QP,Free
256708,667258,BYRES ROAD,G12 8QP,Free
256708,667258,BYRES ROAD,G12 8QP,Free
256916,666655,McIntyre Building,G12 8QQ,Surcharging
257038,667200,GREAT WESTERN ROAD,G12 8RE,Free
256584,667005,BYRES ROAD,G12 8SN,Free
256584,667005,Byres Road,G12 8SN,Free
256584,667005,BYRES ROAD,G12 8SN,Free
256464,666835,BYRES ROAD,G12 8TB,Free
256464,666835,Byres Road,G12 8TB,Free
256613,667120,BYRES ROAD,G12 8TU,Free
256613,667120,BYRES ROAD,G12 8TU,Free
256613,667120,BYRES ROAD,G12 8TU,Free
255834,667250,HYNDLAND ROAD,G12 9JA,Free
255812,667587,Novar Drive,G12 9PU,Free
255696,667279,CLARENCE DRIVE,G12 9QN,Free
255395,667395,Clarence Drive,G12 9RW,Surcharging
254344,669416,A FULTON STREET,G13 1AN,Surcharging
254730,669241,FULTON STREET,G13 1ED,Surcharging
254829,669293,BEARSDEN ROAD,G13 1EQ,Free
254721,668795,CROW ROAD,G13 1ET,Free
254721,668795,CROW ROAD,G13 1ET,Free
254860,669053,Crow Road,G13 1JD,Free
254860,669053,Crow Road,G13 1JD,Free
254768,668686,GREAT WESTERN ROAD,G13 1LS,Surcharging
254724,668716,Great Western Road,G13 1LT,Free
253883,670336,Rotherwood Avenue,G13 2AX,Surcharging
253659,669484,Knightswood Road,G13 2EX,Free
253659,669484,KNIGHTSWOOD ROAD,G13 2EX,Surcharging
253756,669904,BALDWIN AVENUE,G13 2QU,Free
254152,669286,Knightscliffe Avenue,G13 2TG,Free
254414,668920,Great Western Road,G13 2UX,Surcharging
253281,669855,GREAT WESTERN ROAD,G13 2XX,Free
253860,669093,Saxon Road,G13 2YQ,Surcharging
252614,668891,Alderman Road,G13 3AY,Free
252675,669582,Archerhill Road,G13 3JG,Surcharging
251068,669306,Yoker Mill Road,G13 4HT,Free
251068,669306,Yoker Mill Road,G13 4HT,Surcharging
251495,669552,A DUNTREATH AVENUE,G13 4JG,Surcharging
251667,669592,YOKERMILL ROAD,G13 4PF,Surcharging
252143,669134,Dyke Road,G13 4QU,Free
252143,669134,DYKE ROAD,G13 4QU,Free
252126,668091,Dumbarton Road,G14 0HH,Free
251916,668222,DUMBARTON ROAD,G14 0HT,Surcharging
251702,668395,Dumbarton Road,G14 0JJ,Surcharging
251400,668638,DUMBARTON ROAD,G14 0JX,Surcharging
251063,668869,Dumbarton Road,G14 0PR,Surcharging
251336,668690,Dumbarton Road,G14 0QL,Free
254144,666845,Smith Street,G14 0RX,Free
252180,667874,South Street,G14 0XN,Free
252382,668172,Anniesland Road,G14 0YB,Surcharging
252382,668172,Anniesland Road,G14 0YB,Free
252186,668047,Dumbarton Road,G14 0YT,Surcharging
252510,668414,ANNIESLAND ROAD,G14 0YU,Free
252510,668414,Anniesland Road,G14 0YU,Free
252905,667721,Dumbarton Road,G14 9DB,Free
253839,667057,DUMBARTON ROAD,G14 9QB,Free
254255,666875,Dumbarton Road,G14 9UJ,Free
253738,667070,Dumbarton Road,G14 9UT,Free
253655,667111,DUMBARTON ROAD,G14 9UY,Free
253117,667520,Dumbarton Road,G14 9XQ,Free
253384,667324,Dumbarton Road,G14 9XS,Free
253444,667272,Dumbarton Road,G14 9XT,Free
252804,670689,Glenkirk Drive,G15 6BS,Surcharging
253004,670349,Blairdardie Road,G15 6JP,Surcharging
252802,670472,Blairdardie Road,G15 6JQ,Surcharging
252314,669951,GREAT WESTERN ROAD,G15 6LU,Free
252615,669967,Great Western Road,G15 6NG,Free
251517,670539,"Great Western Retail Park, Drumchapel, GLASGOW",G15 6RX,Free
251515,670301,ALLERDYCE COURT,G15 6SA,Free
251515,670301,ALLERDYCE COURT,G15 6SA,Free
252300,670587,Garscadden Road,G15 6UQ,Surcharging
252905,671685,Summerhill Road,G15 7JY,Free
252905,671685,Summerhill Road,G15 7JY,Free
252904,671284,ROZELLE AVENUE,G15 7QR,Free
252904,671284,Rozelle Avenue,G15 7QR,Free
251818,671166,KINFAUNS ROAD,G15 7TG,Free
251818,671166,Kinfauns Drive,G15 7TG,Free
251406,671893,Ladyloan Place,G15 8LB,Surcharging
251758,671121,Hecla Avenue,G15 8LZ,Free
250988,670931,DRUMRY ROAD EAST,G15 8PA,Free
259078,665509,Jct West George Street & Buchanan Street,G2 1BP,Surcharging
259096,665514,WEST GEORGE STREET,G2 1DH,Free
259096,665514,WEST GEORGE STREET,G2 1DH,Free
259228,665336,George Square,G2 1DY,Free
259228,665336,George Square,G2 1DY,Free
258946,665728,Renfield Street,G2 1NH,Free
258858,665608,"West Regent St,",G2 2AE,Surcharging
258780,665627,Hope Street,G2 2UL,Surcharging
258792,665692,HOPE STREET,G2 2UW,Surcharging
259039,665742,SAUCHIEHALL STREET,G2 3AD,Free
259039,665742,SAUCHIEHALL STREET,G2 3AD,Free
259039,665742,SAUCHIEHALL STREET,G2 3AD,Free
259039,665742,SAUCHIEHALL STREET,G2 3AD,Free
259039,665742,SAUCHIEHALL STREET,G2 3AD,Free
259039,665742,SAUCHIEHALL STREET,G2 3AD,Free
259039,665742,SAUCHIEHALL STREET,G2 3AD,Free
258984,665794,SAUCHIEHALL STREET,G2 3AH,Free
258984,665794,SAUCHIEHALL STREET,G2 3AH,Free
258984,665794,SAUCHIEHALL STREET,G2 3AH,Free
258984,665794,SAUCHIEHALL STREET,G2 3AH,Free
258984,665794,SAUCHIEHALL STREET,G2 3AH,Free
259000,665749,SAUCHIEHALL STREET,G2 3AT,Free
259000,665749,SAUCHIEHALL STREET,G2 3AT,Free
259000,665749,SAUCHIEHALL STREET,G2 3AT,Free
259000,665749,SAUCHIEHALL STREET,G2 3AT,Free
259000,665749,SAUCHIEHALL STREET,G2 3AT,Free
258949,665958,RENFIELD STREET,G2 3AX,Free
258583,665893,SAUCHIEHALL STREET,G2 3EQ,Free
258687,665830,SAUCHIEHALL STREET,G2 3ER,Free
258231,665936,Sauchiehall Street,G2 3HU,Surcharging
259092,665861,Port Dundas Place,G2 3LD,Free
258087,665971,Sauchiehall Street,G2 3LG,Surcharging
258087,665971,Sauchiehall Street,G2 3LG,Surcharging
258114,666005,Sauchiehall Street,G2 3LW,Free
258114,666005,Sauchiehall Street,G2 3LW,Surcharging
258114,666005,Sauchiehall Street,G2 3LW,Surcharging
258032,666027,Sauchiehall Street,G2 3LX,Surcharging
259167,665879,KILERMONT STREET,G2 3NW,Free
259167,665879,KILERMONT STREET,G2 3NW,Free
258469,665620,BLYTHSWOOD SQUARE,G2 4AU,Free
258131,665816,Elmbank Street,G2 4PG,Surcharging
258105,665829,Bath Street,G2 4PR,Free
258577,665749,Bath Lane,G2 4RH,Surcharging
258901,665396,The Drury Street,G2 5AA,Surcharging
258864,665364,Renfield Street,G2 5AL,Surcharging
258188,665564,ST VINCENT STREET,G2 5NB,Free
258188,665564,ST VINCENT STREET,G2 5NB,Free
259004,665437,/ St Vincent Street,G2 5TS,Free
259004,665437,/ St Vincent Street,G2 5TS,Free
259004,665437,/ St Vincent Street,G2 5TS,Free
258994,665441,ST VINCENT STREET,G2 5TU,Free
258994,665441,ST VINCENT STREET,G2 5TU,Free
258994,665441,ST VINCENT STREET,G2 5TU,Free
258994,665441,ST VINCENT STREET,G2 5TU,Free
258994,665441,ST VINCENT STREET,G2 5TU,Free
258668,665188,O/S Westergate,G2 6AB,Surcharging
258679,665248,DAY TODAY EXPRESS,G2 6AE,Free
258704,665369,HOPE STREET,G2 6LL,Free
258569,665413,SAIN Bothwell Street,G2 6TS,Free
259277,665018,Argyle Street,G2 8AA,Free
259277,665018,Argyle Street,G2 8AA,Free
259229,664974,Argyle Street,G2 8AH,Free
259229,664974,St Enoch Shopping Centre,G2 8AH,Free
259070,665069,/ Argyle Street,G2 8BQ,Free
259070,665069,/ Argyle Street,G2 8BQ,Free
259070,665069,/ Argyle Street,G2 8BQ,Free
259070,665069,/ Argyle Street,G2 8BQ,Free
259070,665069,ARGYLE STREET,G2 8BQ,Free
259070,665069,ARGYLE STREET,G2 8BQ,Free
259070,665069,ARGYLE STREET,G2 8BQ,Free
259070,665069,ARGYLE STREET,G2 8BQ,Free
259070,665069,ARGYLE STREET,G2 8BQ,Free
259070,665069,ARGYLE STREET,G2 8BQ,Free
258872,665110,Argyle Street,G2 8BT,Free
258875,665060,ARGYLE STREET,G2 8BU,Free
258875,665060,ARGYLE STREET,G2 8BU,Free
258875,665060,ARGYLE STREET,G2 8BU,Free
258875,665060,ARGYLE STREET,G2 8BU,Free
258875,665060,ARGYLE STREET,G2 8BU,Free
258875,665060,ARGYLE STREET,G2 8BU,Free
258875,665060,ARGYLE STREET,G2 8BU,Free
258744,665095,ARGYLE STREET,G2 8DL,Surcharging
258264,665151,Brown Street,G2 8EX,Free
258413,665157,ARGYLE STREET,G2 8LT,Free
258619,665165,Argyle Street,G2 8QW,Free
256362,669317,Maryhill Road,G20 0DE,Surcharging
256385,669270,MARYHILL ROAD,G20 0DF,Surcharging
256876,669446,Glennavon Road,G20 0HS,Surcharging
256876,669446,Glenavon Road,G20 0HS,Free
257359,669423,CADDER ROAD,G20 0SA,Surcharging
255815,670327,Acre Road,G20 0TN,Surcharging
258065,667505,Garscube Road,G20 7ET,Free
258229,667303,GARSCUBE ROAD,G20 7JX,Surcharging
258353,667147,Garscube Road,G20 7LD,Surcharging
257977,667881,Firhill Road,G20 7SD,Surcharging
257477,668005,Maryhill Rd,G20 7TA,Surcharging
257803,667604,Maryhill Road,G20 7UH,Surcharging
258030,666887,Maryhill Road,G20 7XJ,Surcharging
258002,667073,MARYHILL ROAD,G20 7YA,Free
258002,667073,Maryhill Road,G20 7YA,Surcharging
257253,667676,QUEEN MARGARET DRIVE,G20 8NY,Free
256885,668720,MARYHILL ROAD,G20 9AA,Free
257240,668250,Maryhill Road,G20 9AY,Surcharging
257147,668418,Maryhill Road,G20 9BJ,Surcharging
257227,668455,MARYHILL ROAD,G20 9BQ,Free
257852,668380,Bilsland Drive,G20 9RF,Surcharging
257090,668363,MARYHILL ROAD,G20 9SH,Free
257090,668363,MARYHILL ROAD,G20 9SH,Free
257242,668294,MARYHILL ROAD,G20 9TA,Surcharging
260947,666880,Turner Road,G21 1AA,Free
260486,667675,SPRINGBURN WAY,G21 1DR,Free
260572,667722,Springburn Way,G21 1DT,Free
259541,667096,Keppochhill Road,G21 1HT,Surcharging
260412,668295,Springburn Road,G21 1LZ,Free
260720,667841,UNIT SPRINGBURN SHOPPING CENTRE,G21 1TS,Free
260501,668952,Springburn Road,G21 1UU,Surcharging
260481,666854,ST ROLLOX BUSINESS PARK,G21 1YL,Free
260481,666854,ST ROLLOX BUSINESS PARK,G21 1YL,Free
260704,666927,COBDEN ROAD,G21 1YX,Free
261666,666735,Forge Street,G21 2DQ,Free
261666,666735,FORGE STREET,G21 2DQ,Surcharging
260734,666327,Royston Road,G21 2PA,Free
260734,666327,Royston Road,G21 2PA,Free
260598,668350,"NISA, PARKGATE CENTRE",G21 3AE,Free
262475,667853,QUARRYWOOD AVENUE,G21 3ES,Free
262039,667604,Broomfield Road,G21 3HN,Free
262039,667604,BROOMFIELD ROAD,G21 3HN,Surcharging
262039,667604,BROOMFIELD ROAD,G21 3HN,Surcharging
261425,668362,Balornock Road,G21 3LY,Surcharging
262236,668629,Wallacewell Road,G21 3PR,Free
261277,668868,Stobhill Hospital,G21 3UW,Free
261016,668089,Drumbottie Road,G21 4JE,Free
261148,667754,BROOMKNOWES ROAD,G21 4YE,Free
259100,667731,SARACEN STREET,G22 5AS,Free
259104,667799,SARACEN STREET,G22 5EP,Free
259071,667820,Unit,G22 5JN,Surcharging
259073,667879,SARACEN STREET,G22 5JW,Free
259073,667879,Saracen Street,G22 5JW,Free
258406,667945,Wester Common,G22 5PG,Free
258812,668091,STRONEND STREET,G22 6AR,Free
259737,668740,Crowhill Street,G22 6DW,Free
259782,668272,Hawthorn Street,G22 6EN,Surcharging
259513,668245,Hawthore Street,G22 6HF,Free
259513,668245,Hawthore Street,G22 6HF,Free
259435,668426,Ashfield Street,G22 6HH,Free
258913,668341,Balmore Road,G22 6LJ,Free
258750,668895,KINGS PLACE,G22 6NX,Free
258670,669224,KILFINAN STREET,G22 6QR,Free
258474,669272,Balmore Road,G22 6QT,Free
260039,669431,LIDDESDALE SQUARE,G22 7BT,Free
260039,669431,Liddesdale Sqaure,G22 7BT,Free
259767,669821,SCARAWAY STREET,G22 7EU,Surcharging
259270,669834,Skerray Street,G22 7PY,Surcharging
256790,669782,Rothes Drive,G23 5EZ,Free
256790,669782,Rothes Drive,G23 5EZ,Free
256790,669782,Rothes Drive,G23 5EZ,Free
257022,670299,HARRIS ROAD,G23 5QH,Surcharging
257872,666280,SAIN WOODLANDS LOCAL,G3 6HA,Free
258271,666609,ST GEORGES ROAD,G3 6JR,Surcharging
258655,665946,CAMBRIDGE STREET,G3 6TH,Free
257939,665775,NORTH STREET,G3 7DA,Free
257410,666019,CLIFTON PLACE,G3 7JU,Free
257410,666019,CLIFTON PLACE,G3 7JU,Free
257855,665988,Glasgow Park,G3 7PQ,Free
257138,665973,Sauchiehall Street,G3 7TF,Surcharging
257755,665600,Pada Newsagents,G3 8DX,Free
257447,665412,Management Suite,G3 8EP,Surcharging
257227,665184,a Tunnel Street,G3 8HL,Surcharging
258098,665468,William St,G3 8HT,Free
257194,665860,Argyle Street,G3 8LY,Free
257178,665827,ARGYLE STREET,G3 8ND,Free
257013,665919,Argyle Street,G3 8NU,Free
256779,665324,QMH Crowne Plaza Glasgow,G3 8QT,Surcharging
256695,666150,OLD DUMBARTON ROAD,G3 8RB,Free
256369,666108,Dalnair Street,G3 8SJ,Free
257013,665965,ARGYLE STREET,G3 8TE,Free
257657,665677,St Vincent Street,G3 8XU,Free
257574,665679,ST VINCENT STREET,G3 8XZ,Free
256848,665448,EXHIBITION WAY,G3 8YW,Free
256848,665448,EXHIBITION WAY,G3 8YW,Free
256848,665448,SCOTTISH EXHIBITION CENTRE,G3 8YW,Surcharging
261275,665047,DUKE STREET,G31 1DL,Free
262151,664954,Duke Street,G31 1LZ,Free
261453,665038,Duke Street,G31 1PZ,Free
261390,665012,DUKE STREET,G31 1QL,Free
261010,665007,DUKE STREET,G31 1QZ,Free
261194,665008,DUKE STREET,G31 1RE,Free
261194,665008,Duke Street,G31 1RE,Free
260912,665007,DUKE STREET,G31 1RZ,Free
261883,665449,CUMBERNAULD ROAD,G31 2UL,Free
260966,665068,ANNFIELD PLACE,G31 2XQ,Free
261079,665648,Alexandra Parade,G31 3AA,Free
261025,665718,ALEXANDRA PARADE,G31 3AD,Free
261025,665718,Alexandra Parade,G31 3AD,Free
261302,665598,Alexandra Parade,G31 3BQ,Surcharging
261568,665539,ALEXANDER PARADE,G31 3BS,Free
261640,665526,Alexander Parade,G31 3BT,Free
261465,665596,Alexandra Parade,G31 3DB,Surcharging
262159,665442,CUMBERNAULD ROAD,G31 3NN,Free
262074,665456,CUMBERNAULD ROAD,G31 3NQ,Free
262402,664488,Duke Street,G31 4EB,Free
262402,664488,Duke Street,G31 4EB,Free
262402,664488,GALLOWGATE,G31 4EB,Free
262402,664488,GALLOWGATE,G31 4EB,Free
262402,664488,GALLOWGATE,G31 4EB,Free
